chromosome	start	end	cn	cn1	cn2
11	113364112	113557767	2		
11	113558267	113577161	3	2	1
11	113577661	114120549	2	2	0
11	114121049	114272498	6	6	0
11	114272503	114278488	2	2	0
11	114279595	114285019	1	1	0
11	114285519	114315453	2	2	0
11	114316698	114393213	3		
11	114393611	114429951	2	2	0
11	114430451	114616549	1	1	0
11	114616549	115039513	2	2	0
11	115040013	115222078	3	3	0
11	115222078	115412746	3	3	0
11	115412746	115686759	3		
11	115686759	115814632	3		
11	115814632	116179983	1		
11	116179983	116508799	2		
11	116508799	116581869	0	0	0
11	116581869	116631476	3	3	0
11	116631480	116654412	3	3	0
11	116655110	116657239	1	1	0
11	116657244	116690908	2	2	0
11	116691408	116700021	1	1	0
11	116700521	116728996	3	3	0
11	116729043	116766323	3	3	0
11	116766823	117008602	6	6	0
11	117009066	117022541	2	2	0
11	117023041	117041441	0	0	0
11	117041480	117052802	6	6	0
11	117053213	117076511	3	3	0
11	117076716	117265182	2	2	0
11	117265569	117456638	1	1	0
11	117456638	117613927	1	1	0
11	117613927	117964939	6	6	0
11	117965439	117990836	2	2	0
11	117991123	118047381	3	2	1
11	118047881	118081619	2	2	0
11	118083076	118215471	6	6	0
11	118215971	118224097	3	3	0
11	118224101	118242463	0	0	0
11	118243162	118272034	3	3	0
11	118272036	118351040	6	6	0
11	118352410	118377385	2	2	0
11	118378144	118397589	3	3	0
11	118398108	118426065	2	2	0
11	118427594	118451401	6	6	0
11	118451901	118468774	1	1	0
11	118469274	118495124	6	6	0
11	118495624	118502238	2	2	0
11	118502573	118509803	1	1	0
11	118509879	118518873	3	3	0
11	118519373	118680739	3	3	0
11	118680739	118763750	6	6	0
11	118764250	118827808	3	3	0
11	118827944	118851455	3	3	0
11	118851815	118875553	1	1	0
11	118876053	118885825	3	3	0
11	118886077	118916600	5	5	0
11	118916977	118958121	2	2	0
11	118958621	118965466	3	3	0
11	118966053	118982041	8	8	0
11	118982153	118991717	5	5	0
11	118992217	119057486	2	2	0
11	119057968	119066417	3	3	0
11	119066917	119176381	2	2	0
11	119176384	119225414	3	3	0
11	119225914	119355019	2	2	0
11	119355019	119491211	1	1	0
11	119491211	119878843	3	3	0
11	119879343	119998356	1	1	0
11	119999091	120024415	2	2	0
11	120024415	120175162	3	3	0
11	120175662	120208017	3	3	0
11	120208517	120328549	3	3	0
11	120328786	120531129	2	2	0
11	120531629	120672937	1		
11	120673437	120706931	2	1	1
11	120707431	120743444	3	2	1
11	120743500	120894260	2	2	0
11	120895467	120973538	3	3	0
11	120974038	120980225	2	1	1
11	120983742	121001068	0	0	0
11	121001568	121033012	0	0	0
11	121033014	121059884	0	0	0
11	121060394	121102693	5	5	0
11	121102693	121340816	3	3	0
11	121341316	121459064	2	2	0
11	121459925	121495953	3	3	0
11	121495957	121862613	2	1	1
11	121862613	122041255	3	3	0
11	122041255	122678826	2	2	0
11	122678827	122678947	0	0	0
11	122680446	122795719	2	2	0
11	122796219	122928666	1	1	0
11	122928838	122930807	2	2	0
11	122930965	123396926	3	3	0
11	123397426	123479491	2	2	0
11	123479502	123505086	5	4	1
11	123505586	123599065	2	2	0
11	123599711	123675582	3	3	0
11	123676082	123809651	2	1	1
11	123810151	123867400	1	1	0
11	123867400	123885734	0	0	0
11	123886234	123909483	0	0	0
11	123909593	123988110	2	2	0
11	123988115	123993190	2	2	0
11	123993690	124055356	3	3	0
11	124055856	124071448	3	2	1
11	124071448	124413110	1	1	0
11	124413258	124440854	3	2	1
11	124440859	124495050	3	3	0
11	124495505	124508577	2	2	0
11	124509557	124609263	3	3	0
11	124609888	124624757	9	9	0
11	124626137	124642176	6		
11	124642676	124734770	2		
11	124735270	124910694	5	5	0
11	124910698	125087100	2	2	0
11	125087100	125333481	3	3	0
11	125333981	125387913	2	2	0
11	125387913	125462494	3	3	0
11	125462638	125480773	2	1	1
11	125481273	125483082	2	1	1
11	125483980	125495978	1	1	0
11	125496211	125523051	6	6	0
11	125523551	125660569	2	2	0
11	125660576	125758197	1	1	0
11	125758697	125769103	3	3	0
11	125769216	125778464	3	3	0
11	125780267	125791182	2	2	0
11	125791185	125811105	1	1	0
11	125811605	125880892	3	3	0
11	125881392	126026372	3	3	0
11	126026372	126080926	2		
11	126081293	126134967	1	1	0
11	126134971	126295651	2	2	0
11	126296151	126315079	1	1	0
11	126315579	128201542	2	2	0
11	128201542	128332574	3	3	0
11	128333400	128556839	7	7	0
11	128557339	128651320	3	3	0
11	128651820	128682324	3	3	0
11	128682824	129208834	3	3	0
11	129208834	129305572	2		
11	129306072	129734470	1	1	0
11	129734475	129740259	2		
11	129740274	129751934	3	3	0
11	129751975	129814893	2	2	0
11	129815393	129956184	2	2	0
11	129956184	129990977	1		
11	129991498	130011655	3	3	0
11	130011698	130058902	2	1	1
11	130059280	130069916	2	1	1
11	130069921	130276085	2	2	0
11	130276585	130296941	3	2	1
11	130298473	130384843	3	3	0
11	130384843	130660717	1	1	0
11	130660717	130724101	3	3	0
11	130724601	130784189	6	6	0
11	130784300	130805039	2	2	0
11	130805039	132187015	1	1	0
11	132187515	132344041	3	3	0
11	132344041	133052862	1	1	0
11	133052862	133309932	2	2	0
11	133309932	133939087	1	1	0
11	133939981	134022588	3	3	0
11	134022592	134062010	1	1	0
11	134062510	134132179	2	2	0
11	134132418	134179879	1	1	0
11	134180453	134240329	0	0	0
11	134240879	134247914	1	1	0
11	134248414	134249358	6	4	2
11	134249362	134337714	1	1	0
11	134337714	134652344	0	0	0
11	134652344	134946016	1	1	0
12	60500	85965	10	10	0
12	86465	88377	3	3	0
12	88526	92449	0	0	0
12	92768	285444	1	1	0
12	285444	401959	2	2	0
12	401962	437502	1	1	0
12	438002	514129	2	2	0
12	514629	667328	1	1	0
12	667684	672509	3	3	0
12	672511	922348	3	3	0
12	922848	992302	2	2	0
12	992599	1010973	1	1	0
12	1013336	1042327	2	2	0
12	1042827	1517489	1	1	0
12	1517989	1701475	2	2	0
12	1701975	1755248	1	1	0
12	1755253	1842208	3	3	0
12	1842208	1909652	3	3	0
12	1910199	1936051	3	2	1
12	1936551	2022371	1	1	0
12	2022871	2183447	2	2	0
12	2183447	2659208	1	1	0
12	2659582	2710469	2	2	0
12	2710969	2794394	1	1	0
12	2794894	2876763	0	0	0
12	2877092	2908502	1	1	0
12	2909075	2935623	2	2	0
12	2935628	2963543	3	2	1
12	2964043	2981455	2	2	0
12	2981955	3192979	1	1	0
12	3193479	3489955	2	2	0
12	3490455	3782029	1	1	0
12	3782529	3939212	2	2	0
12	3939712	4055688	6	4	2
12	4055688	4309836	1	1	0
12	4309836	4414438	6	6	0
12	4414439	4642786	2	2	0
12	4643286	4668441	3	3	0
12	4669743	4699389	2	2	0
12	4699428	4722793	2	2	0
12	4722797	4762838	2	2	0
12	4763463	4921483	1	1	0
12	4921488	5152556	2	2	0
12	5153056	5247921	1	1	0
12	5247921	5674878	2	2	0
12	5675378	5847557	1	1	0
12	5848057	5860119	3		
12	5860619	5939769	3	3	0
12	5940269	5980297	2	2	0
12	5980297	6054416	1	1	0
12	6055181	6125486	2	2	0
12	6125736	6134851	1	1	0
12	6135068	6143204	2	2	0
12	6143704	6179935	5	5	0
12	6180435	6342283	2	1	1
12	6342496	6440760	3	3	0
12	6440761	6457042	8	6	2
12	6457100	6602249	6	6	0
12	6602280	6619953	6	5	1
12	6620243	6637005	1	1	0
12	6637007	6638789	1	1	0
12	6638968	6681591	5	5	0
12	6682091	6690294	2		
12	6690299	6707512	1	1	0
12	6707517	6714790	3	2	1
12	6715290	6756151	3	3	0
12	6756393	6771626	2	2	0
12	6772126	6835040	6	6	0
12	6835540	6860841	2	2	0
12	6860844	6878162	6	5	1
12	6878662	6883896	8	8	0
12	6883900	6898150	5	5	0
12	6898650	6930905	1	1	0
12	6932610	6941185	3	3	0
12	6942698	6953219	2	1	1
12	6953938	6982011	3	2	1
12	6982040	6982951	2		
12	6983451	7076795	3	3	0
12	7076799	7169127	2	2	0
12	7169137	7174080	3	3	0
12	7174195	7249002	2	2	0
12	7249002	7360343	3	3	0
12	7360348	7527610	3	3	0
12	7527914	7531050	3		
12	7531550	7675082	3	3	0
12	7675082	7945241	0	0	0
12	7945741	8075680	2	2	0
12	8076913	8081750	1	1	0
12	8082250	8085180	2	2	0
12	8085680	8201502	6	5	1
12	8201947	8278285	2	2	0
12	8278785	8287469	1	1	0
12	8288194	8327997	0	0	0
12	8328450	8347432	0	0	0
12	8347707	8359252	3	3	0
12	8359752	8410974	7	7	0
12	8410974	8470168	1		
12	8470168	8628165	1	1	0
12	8628665	8673022	3	3	0
12	8673715	8693380	3	3	0
12	8693424	8756990	1	1	0
12	8757397	8800882	1	1	0
12	8800883	8804463	3	3	0
12	8804963	8850263	6	6	0
12	8850872	8866503	3		
12	8866587	9067514	1	1	0
12	9068538	9092516	3	3	0
12	9093253	9099462	3	2	1
12	9102083	9144947	3	2	1
12	9145447	9220854	0	0	0
12	9221306	9227310	3	3	0
12	9229286	9285085	3	3	0
12	9285085	9305000	3	3	0
12	9305356	9345373	1	1	0
12	9346692	9424490	2	2	0
12	9424490	9451494	5	5	0
12	9451885	9454970	6	6	0
12	9455222	9577315	0	0	0
12	9578094	9578349	0	0	0
12	9578670	9875403	0	0	0
12	9875903	9885003	0	0	0
12	9885503	9980343	2	2	0
12	9984853	10149466	2	2	0
12	10149471	10194214	3	3	0
12	10194714	10233192	3	3	0
12	10233692	10374627	6	6	0
12	10374632	10464259	3	3	0
12	10464759	10542653	3	2	1
12	10543153	10562368	2	1	1
12	10562868	10573098	2	2	0
12	10574822	10594253	0	0	0
12	10594753	10745834	1	1	0
12	10746334	10758088	3	3	0
12	10758588	10958144	3	3	0
12	10958644	11150546	3	3	0
12	11151046	11244117	1	1	0
12	11244173	11285939	2	2	0
12	11286011	11420872	3	3	0
12	11420975	11461879	3	3	0
12	11462149	11693781	0	0	0
12	11693781	11784276	2	2	0
12	11784276	12043302	3	3	0
12	12043802	12149858	1		
12	12149858	12230117	2	2	0
12	12230617	12277599	3	3	0
12	12278177	12481733	3	3	0
12	12482806	12630963	2	2	0
12	12631463	12714545	3	3	0
12	12715820	12813330	2	2	0
12	12813830	13069152	3	3	0
12	13069153	13197490	2	2	0
12	13197990	13221727	2	2	0
12	13222227	13248580	2	2	0
12	13248587	13485270	3	3	0
12	13485270	13644442	2	2	0
12	13644442	13962716	6	5	1
12	13962716	14113602	2	1	1
12	14113602	14408226	2	2	0
12	14408226	14518826	2	2	0
12	14519326	14609589	3	3	0
12	14609993	14618906	3	2	1
12	14619406	14656940	0	0	0
12	14658915	14688791	3	3	0
12	14689413	15091078	3	3	0
12	15091266	15134814	8	8	0
12	15135314	15261253	3	3	0
12	15261254	15651903	2	2	0
12	15652403	16110006	5	5	0
12	16111017	16152218	1	1	0
12	16152218	16347396	2	1	1
12	16347896	16397883	0	0	0
12	16398383	16528515	6	6	0
12	16529227	16712785	2	2	0
12	16713285	16889847	3	3	0
12	16889847	16961732	3		
12	16961732	17087529	1		
12	17087529	17383832	0	0	0
12	17383832	18295931	1	1	0
12	18295931	18434375	2		
12	18434875	18467011	6	5	1
12	18467511	18777952	2	2	0
12	18777952	18841159	3	3	0
12	18841659	18876513	2	2	0
12	18877013	19152351	2	2	0
12	19152351	19284750	3	3	0
12	19285250	19423179	3	3	0
12	19423679	19439855	1	1	0
12	19440355	19528546	0	0	0
12	19528548	19873568	3	3	0
12	19873682	20054135	1	1	0
12	20054135	20523167	2	2	0
12	20523667	20671994	3	2	1
12	20671994	20765863	1	1	0
12	20766363	20802901	3	3	0
12	20803401	20834528	1	1	0
12	20834530	20876251	6	6	0
12	20876751	20893278	7	7	0
12	20893778	20903831	0	0	0
12	20905258	20906346	0	0	0
12	20906846	21028394	0	0	0
12	21028894	21054927	1	1	0
12	21055608	21418053	2	2	0
12	21418056	21472592	3	3	0
12	21473092	21608278	3	3	0
12	21608936	21620005	1	1	0
12	21620505	21626587	1	1	0
12	21627757	21810511	5	5	0
12	21810513	21954178	2	2	0
12	21954678	22046420	3	3	0
12	22046920	22086213	3	3	0
12	22086713	22208575	3	3	0
12	22211450	22375722	2	1	1
12	22376222	22697480	6	6	0
12	22697980	22826596	2	2	0
12	22827096	23008013	2	2	0
12	23008013	23226569	2		
12	23226569	23426913	5		
12	23426913	23853121	2	2	0
12	23853121	23908868	3		
12	23909368	24216002	2	2	0
12	24216002	25149043	3	3	0
12	25149046	25267117	2	2	0
12	25267617	25296787	6	6	0
12	25297287	25343717	1	1	0
12	25344217	25378769	6	6	0
12	25380154	25397720	2	2	0
12	25398220	25572474	1	1	0
12	25572474	26223562	2	2	0
12	26223822	26273960	3	3	0
12	26274006	26308269	8	6	2
12	26308269	26775232	3	3	0
12	26775234	27069119	2	2	0
12	27070545	27081268	6	6	0
12	27081658	27115688	7	7	0
12	27116188	27181937	6	6	0
12	27181937	27234051	3	3	0
12	27234119	27396582	1	1	0
12	27397807	27455258	2	2	0
12	27455758	27503631	3	3	0
12	27503631	27647400	2	2	0
12	27648450	27808265	3	3	0
12	27809546	27816786	3	3	0
12	27817286	27908333	1	1	0
12	27908368	28072137	3	3	0
12	28072137	28301270	5	5	0
12	28301270	28457703	1	1	0
12	28458552	28637214	5	5	0
12	28637714	28732199	3	3	0
12	28732699	29339459	3	3	0
12	29339459	29444527	2		
12	29446176	29469868	1		
12	29470368	29487008	3	3	0
12	29490272	29503080	3	3	0
12	29503580	29626110	2	2	0
12	29626610	29642710	3	3	0
12	29643964	29656730	2	2	0
12	29657006	29935768	5	5	0
12	29936268	30048207	2		
12	30048207	30524857	1	1	0
12	30524857	30787205	2	2	0
12	30789918	30968089	6	6	0
12	30968089	31131530	2	2	0
12	31131531	31210480	3	2	1
12	31210480	31239215	2	1	1
12	31239715	31249896	1	1	0
12	31250712	31256317	0	0	0
12	31256332	31277766	0	0	0
12	31278266	31297276	3	3	0
12	31297776	31331892	0	0	0
12	31332392	31359116	3	2	1
12	31359616	31516374	6	6	0
12	31516374	31537638	0	0	0
12	31537975	31575938	1	1	0
12	31576438	31633192	2	2	0
12	31633692	31800273	3	3	0
12	31800773	31815275	6	6	0
12	31815775	31849760	1	1	0
12	31850260	32221711	2	2	0
12	32221711	32531462	3	3	0
12	32531462	32551963	3		
12	32552463	32638335	0	0	0
12	32638835	32687225	3	3	0
12	32687233	32755283	5	5	0
12	32755783	32763190	0	0	0
12	32763690	32854509	1	1	0
12	32855009	32898510	2	2	0
12	32899761	32945282	2	2	0
12	32945408	33003743	2	2	0
12	33003805	33068364	1	1	0
12	33068364	33306698	0	0	0
12	33306698	33526699	0	0	0
12	33527199	34178856	2	2	0
12	34178861	34474201	0	0	0
12	34474201	34856194	0	0	0
12	37857194	38527785	0	0	0
12	38527785	38673694	0	0	0
12	38673694	39047283	3	2	1
12	39047286	39242483	3	3	0
12	39242983	39300606	3	3	0
12	39301106	39631575	1		
12	39631575	39694768	2	2	0
12	39695268	39740409	6	6	0
12	39745612	39752160	8	8	0
12	39752660	39855310	6	6	0
12	39855310	40001550	2	2	0
12	40002050	40034191	3		
12	40034691	40109972	2	2	0
12	40110472	40175214	7	5	2
12	40175214	40345197	1	1	0
12	40345697	40707962	3	3	0
12	40709006	40815759	7	7	0
12	40815885	40830560	3	3	0
12	40831881	40840423	3	3	0
12	40841099	40858381	3	3	0
12	40858901	40859870	7	6	1
12	40860370	40868734	3		
12	40868757	40869108	3	2	1
12	40869306	40884403	0	0	0
12	40884541	40892168	0	0	0
12	40892713	40893614	5	5	0
12	40893911	40910219	3	3	0
12	40910224	40923123	2	2	0
12	40924160	40936069	3	3	0
12	40936074	40939438	2	2	0
12	40939678	40959643	3	2	1
12	40961349	41034034	2		
12	41034034	41106147	1		
12	41106147	41607207	3	3	0
12	41607207	41965666	3	3	0
12	41966166	42479755	2	2	0
12	42479756	42512389	1	1	0
12	42512889	42599840	3	3	0
12	42600340	42605642	3		
12	42606142	42729852	2	1	1
12	42730352	42876661	3	3	0
12	42877550	43075492	3	3	0
12	43075492	43293328	1		
12	43293328	43710846	2		
12	43710846	43816097	1	1	0
12	43817062	43895482	3	3	0
12	43895982	44130507	1	1	0
12	44132050	44139987	2		
12	44142249	44164826	6	6	0
12	44165045	44170924	2		
12	44171424	45000395	1	1	0
12	45000895	45105210	3	3	0
12	45108349	45443778	1	1	0
12	45444704	45567053	0	0	0
12	45567095	45621425	0	0	0
12	45621925	45685909	6	6	0
12	45686409	45795813	3	3	0
12	45796832	46049044	2	2	0
12	46049044	46229862	3	3	0
12	46230362	46322634	2	2	0
12	46323206	46357973	0	0	0
12	46358473	46424534	3	2	1
12	46424534	46590029	3	3	0
12	46591485	46599974	3		
12	46600919	46681015	1	1	0
12	46681015	46751460	1		
12	46751960	46838237	6	6	0
12	46838237	46927081	1		
12	46927081	47140308	2	2	0
12	47140308	47397937	2	2	0
12	47397937	47667082	3	3	0
12	47667082	47760687	6	6	0
12	47761187	48073419	1	1	0
12	48073421	48084427	2	2	0
12	48084927	48178090	5	4	1
12	48178444	48188709	2	2	0
12	48188831	48237286	6	6	0
12	48237290	48369303	2	2	0
12	48369306	48437381	3	2	1
12	48437431	48442893	3	3	0
12	48443393	48468576	0	0	0
12	48469076	48482040	2	1	1
12	48482540	48513211	6	6	0
12	48513542	48615561	2	2	0
12	48615561	48742069	3	3	0
12	48743703	48745134	6	6	0
12	48745634	48954435	1	1	0
12	48956506	49054210	2	2	0
12	49054212	49082999	1	1	0
12	49083004	49093634	3	3	0
12	49094775	49129289	2	2	0
12	49129789	49167129	1		
12	49167141	49246038	1	1	0
12	49246538	49315758	3	3	0
12	49315761	49335112	3	3	0
12	49335252	49360375	3	3	0
12	49361746	49391027	1	1	0
12	49391027	49397094	3		
12	49397197	49423103	3	3	0
12	49423178	49431872	3	3	0
12	49431872	49440256	1	1	0
12	49440286	49498664	3	3	0
12	49499586	49580509	0	0	0
12	49580566	49663710	3	3	0
12	49663728	49692244	1	1	0
12	49692277	49780950	2	2	0
12	49781450	49856176	1	1	0
12	49857205	49893334	0	0	0
12	49893834	49958376	1	1	0
12	49958494	50017973	2	2	0
12	50018473	50043351	6	6	0
12	50043476	50050380	3	3	0
12	50050526	50151455	3	3	0
12	50151955	50187327	2	2	0
12	50187500	50192302	1	1	0
12	50192802	50280406	3	3	0
12	50280906	50304955	1	1	0
12	50305455	50368292	2	2	0
12	50368526	50468097	1	1	0
12	50468597	50472324	2	1	1
12	50472607	50524541	3	3	0
12	50525041	50537854	2	2	0
12	50538450	50698653	1	1	0
12	50698653	50748556	2	2	0
12	50748560	51002136	1	1	0
12	51002136	51079017	3	3	0
12	51079517	51386089	1	1	0
12	51386524	51390657	2	2	0
12	51390659	51419925	5	5	0
12	51420055	51441218	1	1	0
12	51441718	51550151	1	1	0
12	51550151	51581689	6		
12	51581986	51600011	3	3	0
12	51600511	51640545	3	3	0
12	51640550	51685846	3	3	0
12	51685926	51721644	2	2	0
12	51722144	51747138	3	3	0
12	51747819	51846018	3	3	0
12	51847275	51890259	1	1	0
12	51890759	51943392	2	2	0
12	51943392	52145434	1	1	0
12	52145934	52164535	1	1	0
12	52165035	52262878	1	1	0
12	52262878	52312048	2	2	0
12	52312548	52315456	7	7	0
12	52315781	52402210	2	2	0
12	52402710	52439488	3	3	0
12	52439988	52451334	3		
12	52452353	52509623	1		
12	52509623	52600513	2	2	0
12	52601740	52639323	3	3	0
12	52639823	52645883	3	2	1
12	52645898	52774367	1	1	0
12	52774822	52797022	2	1	1
12	52797522	52861754	1	1	0
12	52862254	52884697	0	0	0
12	52884948	52908811	1	1	0
12	52908814	52912012	2		
12	52912094	52963446	1	1	0
12	52963618	52985455	2	2	0
12	52986122	53011412	2		
12	53011912	53241791	2	2	0
12	53241873	53345534	1	1	0
12	53345539	53410481	2	2	0
12	53410981	53418473	2	2	0
12	53418973	53431451	0	0	0
12	53432170	53438431	0	0	0
12	53438931	53442181	7	7	0
12	53442681	53450866	5	5	0
12	53451279	53459816	2		
12	53460148	53497480	3	3	0
12	53497892	53508536	3	3	0
12	53509036	53580316	1	1	0
12	53581189	53588216	3	3	0
12	53589154	53626055	3	2	1
12	53626555	53647335	3		
12	53647335	53677407	0	0	0
12	53677793	53709653	2	2	0
12	53710153	53800500	6	6	0
12	53801000	53819304	2	2	0
12	53819305	53909640	3	3	0
12	53909640	53924932	3		
12	53925432	53928649	0	0	0
12	53929149	53962725	3		
12	53962725	54107737	3	3	0
12	54107801	54115477	2	2	0
12	54115846	54349298	1	1	0
12	54350145	54366334	3	3	0
12	54366834	54395727	6	6	0
12	54396227	54446374	8	8	0
12	54446874	54694099	3	3	0
12	54694573	54740435	2	2	0
12	54741464	54756567	3		
12	54756571	54789906	8	8	0
12	54789908	54856580	3	3	0
12	54856945	54915009	2	2	0
12	54917097	54937761	6	6	0
12	54938261	54963028	2	2	0
12	54963033	55004383	6	6	0
12	55004883	55357144	2	2	0
12	55357586	55420718	3	3	0
12	55420720	55423719	8		
12	55423720	55522873	0	0	0
12	55523373	55642179	0	0	0
12	55642679	55714532	1	1	0
12	55714537	55725807	3	3	0
12	55725862	55805244	3	3	0
12	55805472	55819503	1	1	0
12	55820003	55886238	1	1	0
12	55886243	56031758	0	0	0
12	56032258	56082214	0	0	0
12	56082487	56091110	3	3	0
12	56091126	56106198	3	2	1
12	56106698	56130449	8	8	0
12	56130653	56194748	3	3	0
12	56195248	56224142	8	8	0
12	56224145	56233607	3	3	0
12	56234456	56297553	3	3	0
12	56298005	56336076	3	3	0
12	56336576	56352504	2	2	0
12	56353004	56455751	3	3	0
12	56455751	56479237	5	4	1
12	56480123	56487273	1	1	0
12	56487589	56507790	2	2	0
12	56508290	56527959	3	3	0
12	56528111	56532835	2	2	0
12	56533335	56547345	6	6	0
12	56547346	56556161	7	7	0
12	56556583	56561291	7	7	0
12	56561791	56565502	1	1	0
12	56565505	56571901	2	2	0
12	56572149	56574978	0	0	0
12	56575267	56601723	6	6	0
12	56601803	56615762	2	2	0
12	56616262	56634912	3	3	0
12	56634916	56639477	2		
12	56639977	56685083	1	1	0
12	56685583	56750113	2	2	0
12	56750224	56825545	1	1	0
12	56825980	56843534	3	3	0
12	56843537	56848486	3	3	0
12	56848986	56867323	2	2	0
12	56868153	56899014	2	2	0
12	56899014	56980008	2	2	0
12	56980508	56991906	6	6	0
12	56991911	57037717	2	2	0
12	57038381	57082208	2	2	0
12	57082708	57106777	1	1	0
12	57106941	57120050	6	5	1
12	57120618	57123195	1	1	0
12	57123695	57128025	1		
12	57128525	57131639	0	0	0
12	57132139	57140773	0	0	0
12	57141273	57327209	1	1	0
12	57327709	57393815	2	2	0
12	57393815	57423843	3	3	0
12	57424000	57441608	2	2	0
12	57441749	57548152	3	3	0
12	57548155	57550674	2		
12	57552133	57562871	0	0	0
12	57562878	57602637	0	0	0
12	57602834	57606322	0	0	0
12	57606354	57619711	3	3	0
12	57619724	57629600	3	2	1
12	57630155	57642125	3	3	0
12	57642496	57662265	1	1	0
12	57662742	57673684	1		
12	57674184	57694130	6	6	0
12	57694630	57844628	2	2	0
12	57845536	57872690	3	3	0
12	57872827	57884120	2	2	0
12	57884205	57906630	2	2	0
12	57906634	57910398	1		
12	57910414	57928388	6	6	0
12	57928817	57931603	2	2	0
12	57932103	57965180	1	1	0
12	57965714	57993326	2	2	0
12	57993987	58008014	5	5	0
12	58008068	58112204	2	2	0
12	58112802	58122256	5	5	0
12	58123443	58131317	2	2	0
12	58132497	58155629	6	6	0
12	58156129	58162741	2		
12	58162858	58176549	3	3	0
12	58176563	58189267	2	2	0
12	58189767	58217450	1	1	0
12	58217454	58335499	2		
12	58335535	58607865	1	1	0
12	58607865	58937395	2	2	0
12	58937895	59272786	0	0	0
12	59272789	59280741	5		
12	59281503	59307902	3		
12	59307957	59442423	2		
12	59442423	59661203	2		
12	59661203	60231378	2	2	0
12	60231378	60412948	3		
12	60412948	60521890	3		
12	60521890	61720252	0	0	0
12	61720252	62083392	2	2	0
12	62083392	62290556	3	3	0
12	62290556	62585838	2	2	0
12	62585842	62778043	1	1	0
12	62778543	62790255	2	2	0
12	62790274	62810356	6	5	1
12	62810856	62864616	1	1	0
12	62865116	62965352	1	1	0
12	62965852	62978614	0	0	0
12	62979114	62989367	3	3	0
12	62995493	63040445	8	7	1
12	63040445	63082885	3	3	0
12	63083385	63130767	3		
12	63131267	63327621	1	1	0
12	63328121	63378107	2	2	0
12	63378107	64017942	1	1	0
12	64020901	64077988	3	2	1
12	64078488	64178233	3	2	1
